"F0_-10","F1_-5","F2_1","F3_0.5","F4_50","F5_0","F6_0","F7_0","F8_0","F9_0","F10_0","F11_0","F12_0","F13_0","F14_0","F15_0","F16_0","F17_0","F18_0","F19_0","T"
1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,0
1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1,0
1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0
0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0
0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
0,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1
0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0
0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1
0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0
1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,0,1,0,0
1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0
0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1
0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,1
0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1
1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0
0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0
0,1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0
1,1,1,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0
1,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0
1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1
1,1,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0
0,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0
0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,1
0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0
0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1
0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1
1,1,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,1,1
1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,1,0,1
0,1,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1
1,0,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0
0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0
0,1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1
1,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0
1,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1
0,0,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,1
1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0
1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0
0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0
0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,1
1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1
0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1
0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1
0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1
1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,0,1
0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1
0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1
0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0
0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,0,0,1
1,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,0
1,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1
0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1
1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1
1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,1,0,1
0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1
1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0,1
0,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0
0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,1
1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1
0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1
0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
0,1,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1
1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,1
1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1
1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1
1,1,1,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,1,1,0
0,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0
0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
0,0,0,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1
0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1
1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1
0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1
0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1
0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1
0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0
1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1
0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1
1,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0
0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1
1,0,1,0,0,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,0
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0
0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1
1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0,1,1
1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0
0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1
0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1
0,1,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0
0,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1
0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
0,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1
0,1,0,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1
0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0
0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
1,0,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0
0,0,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1
1,1,1,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0
1,0,1,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1
1,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0
1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1
1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1
1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0
0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1
1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,0,1,0,1,0
0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1
1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1
1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
1,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,1
1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0
0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1
0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1
0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1
0,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0
0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0
0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1
1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1
0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1,1
1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0
1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0
1,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0
1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,0,0,1,0,1,0
1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,1
0,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1
1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1
0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,0,1
1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,1,0,1,0
0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0
0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0
0,0,1,1,0,1,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1
1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0
1,0,0,1,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0
1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0
0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1
0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1
0,0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,0,0,1
1,0,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1
0,0,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1
0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0
1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,0,0,1,0
0,1,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0
1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1,0,1,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,1,0,0
1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0
1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0
0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,1
1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,1,1,0
1,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0
0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,1
0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,1,0,0
1,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0
1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,0
1,1,0,0,1,1,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1
1,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0
1,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,0
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1
1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0
1,1,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0
1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,1,1,0
1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0
0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
1,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1
1,0,1,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1
1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1
0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0
1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1
1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,1,1,1,0
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1
1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1
1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,1,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1
0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1
0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1
0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1
0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1
0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1
0,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1
0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1
1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,1,0,1
1,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1
0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1
1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,1
0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1
1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1
1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,1
0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,0,1
1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,0
1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0
0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,0
0,1,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1
1,0,0,1,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0
1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
0,1,0,1,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0
0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1
0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,1
1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1
0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1
0,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0
1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0
1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1
0,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1
1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0
0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1,1,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,1
0,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1
0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1
0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1
1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,1,0
1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
1,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0
1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,0,0
1,1,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0
1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1
1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,0,0,1,1
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1
0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1
0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0
0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0
0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1
1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1
1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0
1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,1,1
0,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1
0,1,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1
1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0
1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1
1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,0,1
1,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,0
0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0
1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0
0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1
0,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,0,0,1,1
0,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0
0,1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,1,1
0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1
1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0
1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1
1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1
1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1
0,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1
1,0,0,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1
1,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
1,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0
0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1
0,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0
1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1
1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1
1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0
1,1,0,1,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,1
1,1,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0
1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0
1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1
0,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1
0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,1
1,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0
1,0,1,0,1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,1
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1
0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0
1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1
1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1
1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1
1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1
1,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1
1,0,0,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1
0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,0,1
1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,1,1
0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1
1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0
0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0
0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,0
1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1
1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0
1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0
1,0,1,1,1,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1
1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,0
1,0,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,1,1
0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
1,1,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,1
0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1
0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
